protein,ligand1,ligand2,lambdai,Gi(kcal/mol),stddev(kcal/mol),stddev(kcal/mol),aue(kcal/mol),,,
JNK1-nnp,18624,18628,0.4,37.41103,0.2522937,0.36 ,0.84 ,,,
JNK1-nnp,18624,18628,0.45 ,26.96603,0.2570487,0.36 ,0.84 ,,,
JNK1-nnp,18624,18628,0.5,16.08847,0.2615082,0.36 ,0.84 ,,,
JNK1-nnp,18633,18624,0.00 ,0,0,0.36 ,1.11 ,,,
JNK1-nnp,18633,18624,0.05,16.53592,0.1477247,0.36 ,1.11 ,,,
JNK1-nnp,18633,18624,0.10 ,29.17059,0.1805289,0.36 ,1.11 ,,,
JNK1-nnp,18633,18624,0.15,40.5783,0.1907074,0.36 ,1.11 ,,,
JNK1-nnp,18633,18624,0.20 ,51.72245,0.1928513,0.36 ,1.11 ,,,
JNK1-nnp,18633,18624,0.25,62.80809,0.1935387,0.36 ,1.11 ,,,
JNK1-nnp,18633,18624,0.30 ,57.06039,0.2183326,0.36 ,1.11 ,,,
JNK1-nnp,18633,18624,0.35,48.48425,0.2363096,0.36 ,1.11 ,,,
JNK1-nnp,18633,18624,0.40 ,38.83051,0.2444658,0.36 ,1.11 ,,,
JNK1-nnp,18633,18624,0.45,28.5865,0.2495847,0.36 ,1.11 ,,,
JNK1-nnp,18633,18624,0.50 ,17.90732,0.2540604,0.36 ,1.11 ,,,
JNK1-nnp,18624,18633,0,0,0,0.36 ,1.11 ,,,
JNK1-nnp,18624,18633,0.05 ,16.3973,0.15424,0.36 ,1.11 ,,,
JNK1-nnp,18624,18633,0.10 ,29.23765,0.1869814,0.36 ,1.11 ,,,
JNK1-nnp,18624,18633,0.15,40.697,0.1990248,0.36 ,1.11 ,,,
JNK1-nnp,18624,18633,0.20 ,51.84352,0.2012926,0.36 ,1.11 ,,,
JNK1-nnp,18624,18633,0.25,62.92658,0.2019767,0.36 ,1.11 ,,,
JNK1-nnp,18624,18633,0.30 ,57.15708,0.2247557,0.36 ,1.11 ,,,
JNK1-nnp,18624,18633,0.35,48.47853,0.2430232,0.36 ,1.11 ,,,
JNK1-nnp,18624,18633,0.40 ,38.72749,0.2509015,0.36 ,1.11 ,,,
JNK1-nnp,18624,18633,0.45,28.33847,0.2562958,0.36 ,1.11 ,,,
JNK1-nnp,18624,18633,0.50 ,17.47883,0.2607285,0.36 ,1.11 ,,,
JNK1-nnp,18629,18627,0,0,0,0.35 ,0.86 ,,,
JNK1-nnp,18629,18627,0.05 ,16.38522,0.1229009,0.35 ,0.86 ,,,
JNK1-nnp,18629,18627,0.10 ,28.86531,0.1630705,0.35 ,0.86 ,,,
JNK1-nnp,18629,18627,0.15,40.19988,0.1726883,0.35 ,0.86 ,,,
JNK1-nnp,18629,18627,0.20 ,51.32321,0.1747762,0.35 ,0.86 ,,,
JNK1-nnp,18629,18627,0.25,62.39782,0.1754418,0.35 ,0.86 ,,,
JNK1-nnp,18629,18627,0.30 ,56.48326,0.2020381,0.35 ,0.86 ,,,
JNK1-nnp,18629,18627,0.35,47.82567,0.2206505,0.35 ,0.86 ,,,
JNK1-nnp,18629,18627,0.40 ,38.11644,0.2296169,0.35 ,0.86 ,,,
JNK1-nnp,18629,18627,0.45,27.75132,0.2359136,0.35 ,0.86 ,,,
JNK1-nnp,18629,18627,0.50 ,16.87928,0.241331,0.35 ,0.86 ,,,
JNK1-nnp,18627,18629,0,0,0,0.35 ,0.86 ,,,
JNK1-nnp,18627,18629,0.05 ,16.84447,0.135126,0.35 ,0.86 ,,,
JNK1-nnp,18627,18629,0.10 ,29.49773,0.1774178,0.35 ,0.86 ,,,
JNK1-nnp,18627,18629,0.15,40.84603,0.1871954,0.35 ,0.86 ,,,
JNK1-nnp,18627,18629,0.20 ,51.97516,0.1890042,0.35 ,0.86 ,,,
JNK1-nnp,18627,18629,0.25,63.05532,0.1896077,0.35 ,0.86 ,,,
JNK1-nnp,18627,18629,0.30 ,57.32759,0.2150901,0.35 ,0.86 ,,,
JNK1-nnp,18627,18629,0.35,48.69655,0.2345361,0.35 ,0.86 ,,,
JNK1-nnp,18627,18629,0.40 ,39.01617,0.2427311,0.35 ,0.86 ,,,
JNK1-nnp,18627,18629,0.45,28.72396,0.248056,0.35 ,0.86 ,,,
JNK1-nnp,18627,18629,0.50 ,17.93332,0.253031,0.35 ,0.86 ,,,
JNK1-nnp,18631,18660,0,0,0,0.37 ,0.27 ,,,
JNK1-nnp,18631,18660,0.05 ,18.29818,0.05479796,0.37 ,0.27 ,,,
JNK1-nnp,18631,18660,0.10 ,33.72739,0.1439216,0.37 ,0.27 ,,,
JNK1-nnp,18631,18660,0.15,46.99053,0.1680736,0.37 ,0.27 ,,,
JNK1-nnp,18631,18660,0.20 ,58.8265,0.186386,0.37 ,0.27 ,,,
JNK1-nnp,18631,18660,0.25,70.07028,0.1912957,0.37 ,0.27 ,,,
JNK1-nnp,18631,18660,0.30 ,65.9881,0.2105494,0.37 ,0.27 ,,,
JNK1-nnp,18631,18660,0.35,59.32398,0.2328089,0.37 ,0.27 ,,,
JNK1-nnp,18631,18660,0.40 ,50.96363,0.2477576,0.37 ,0.27 ,,,
JNK1-nnp,18631,18660,0.45,41.32561,0.2581367,0.37 ,0.27 ,,,
JNK1-nnp,18631,18660,0.50 ,30.70105,0.2674051,0.37 ,0.27 ,,,
JNK1-nnp,18660,18631,0,0,0,0.37 ,0.27 ,,,
JNK1-nnp,18660,18631,0.05 ,17.63762,0.082538,0.37 ,0.27 ,,,
JNK1-nnp,18660,18631,0.10 ,32.26982,0.1347384,0.37 ,0.27 ,,,
JNK1-nnp,18660,18631,0.15,45.37922,0.1532058,0.37 ,0.27 ,,,
JNK1-nnp,18660,18631,0.20 ,57.32541,0.1704071,0.37 ,0.27 ,,,
JNK1-nnp,18660,18631,0.25,68.62677,0.1774057,0.37 ,0.27 ,,,
JNK1-nnp,18660,18631,0.30 ,64.96353,0.1942388,0.37 ,0.27 ,,,
JNK1-nnp,18660,18631,0.35,58.84702,0.2193817,0.37 ,0.27 ,,,
JNK1-nnp,18660,18631,0.40 ,50.84583,0.2366788,0.37 ,0.27 ,,,
JNK1-nnp,18660,18631,0.45,41.51261,0.248297,0.37 ,0.27 ,,,
JNK1-nnp,18660,18631,0.50 ,31.14075,0.2580326,0.37 ,0.27 ,,,
JNK1-nnp,18634,18637,0,0,0,0.36 ,0.14 ,,,
JNK1-nnp,18634,18637,0.05 ,18.27099,0.05733285,0.36 ,0.14 ,,,
JNK1-nnp,18634,18637,0.10 ,32.97944,0.1497667,0.36 ,0.14 ,,,
JNK1-nnp,18634,18637,0.15,45.45824,0.1744397,0.36 ,0.14 ,,,
JNK1-nnp,18634,18637,0.20 ,56.84313,0.185185,0.36 ,0.14 ,,,
JNK1-nnp,18634,18637,0.25,67.98529,0.1871392,0.36 ,0.14 ,,,
JNK1-nnp,18634,18637,0.30 ,63.37985,0.2088302,0.36 ,0.14 ,,,
JNK1-nnp,18634,18637,0.35,56.00126,0.2323026,0.36 ,0.14 ,,,
JNK1-nnp,18634,18637,0.40 ,47.10759,0.2444951,0.36 ,0.14 ,,,
JNK1-nnp,18634,18637,0.45,37.26961,0.2524964,0.36 ,0.14 ,,,
JNK1-nnp,18634,18637,0.50 ,26.64287,0.2601116,0.36 ,0.14 ,,,
JNK1-nnp,18637,18634,0,0,0,0.36 ,0.14 ,,,
JNK1-nnp,18637,18634,0.05 ,17.73694,0.07770534,0.36 ,0.14 ,,,
JNK1-nnp,18637,18634,0.10 ,32.34328,0.1398984,0.36 ,0.14 ,,,
JNK1-nnp,18637,18634,0.15,44.84979,0.16899,0.36 ,0.14 ,,,
JNK1-nnp,18637,18634,0.20 ,56.1994,0.179644,0.36 ,0.14 ,,,
JNK1-nnp,18637,18634,0.25,67.3226,0.1814049,0.36 ,0.14 ,,,
JNK1-nnp,18637,18634,0.30 ,62.6893,0.2004835,0.36 ,0.14 ,,,
JNK1-nnp,18637,18634,0.35,55.48343,0.222859,0.36 ,0.14 ,,,
JNK1-nnp,18637,18634,0.40 ,46.7054,0.2362794,0.36 ,0.14 ,,,
JNK1-nnp,18637,18634,0.45,36.93763,0.2446281,0.36 ,0.14 ,,,
JNK1-nnp,18637,18634,0.50 ,26.35271,0.2529489,0.36 ,0.14 ,,,
JNK1-nnp,18635,18625,0,0,0,0.35 ,0.27 ,,,
JNK1-nnp,18635,18625,0.05 ,16.49942,0.1171451,0.35 ,0.27 ,,,
JNK1-nnp,18635,18625,0.10 ,29.27531,0.167773,0.35 ,0.27 ,,,
JNK1-nnp,18635,18625,0.15,40.63054,0.1789841,0.35 ,0.27 ,,,
JNK1-nnp,18635,18625,0.20 ,51.75584,0.1810421,0.35 ,0.27 ,,,
JNK1-nnp,18635,18625,0.25,62.83008,0.1816859,0.35 ,0.27 ,,,
JNK1-nnp,18635,18625,0.30 ,57.01,0.2038736,0.35 ,0.27 ,,,
JNK1-nnp,18635,18625,0.35,48.51068,0.2241923,0.35 ,0.27 ,,,
JNK1-nnp,18635,18625,0.40 ,38.75427,0.2341894,0.35 ,0.27 ,,,
JNK1-nnp,18635,18625,0.45,28.41111,0.2392414,0.35 ,0.27 ,,,
JNK1-nnp,18635,18625,0.50 ,17.6546,0.2436674,0.35 ,0.27 ,,,
JNK1-nnp,18625,18635,0,0,0,0.35 ,0.27 ,,,
JNK1-nnp,18625,18635,0.05 ,16.32473,0.1601652,0.35 ,0.27 ,,,
JNK1-nnp,18625,18635,0.10 ,28.81701,0.1912016,0.35 ,0.27 ,,,
JNK1-nnp,18625,18635,0.15,40.17547,0.2002251,0.35 ,0.27 ,,,
JNK1-nnp,18625,18635,0.20 ,51.30122,0.2020733,0.35 ,0.27 ,,,
JNK1-nnp,18625,18635,0.25,62.37688,0.2026402,0.35 ,0.27 ,,,
JNK1-nnp,18625,18635,0.30 ,56.41517,0.2233203,0.35 ,0.27 ,,,
JNK1-nnp,18625,18635,0.35,47.61744,0.2416601,0.35 ,0.27 ,,,
JNK1-nnp,18625,18635,0.40 ,37.77492,0.2489297,0.35 ,0.27 ,,,
JNK1-nnp,18625,18635,0.45,27.39156,0.2534912,0.35 ,0.27 ,,,
JNK1-nnp,18625,18635,0.50 ,16.56734,0.2580978,0.35 ,0.27 ,,,
JNK1-nnp,18632,18624,0,0,0,0.35 ,1.01 ,,,
JNK1-nnp,18632,18624,0.05 ,16.28928,0.1343582,0.35 ,1.01 ,,,
JNK1-nnp,18632,18624,0.10 ,29.19742,0.169228,0.35 ,1.01 ,,,
JNK1-nnp,18632,18624,0.15,40.68309,0.1820449,0.35 ,1.01 ,,,
JNK1-nnp,18632,18624,0.20 ,51.82895,0.1845474,0.35 ,1.01 ,,,
JNK1-nnp,18632,18624,0.25,62.91091,0.1852397,0.35 ,1.01 ,,,
JNK1-nnp,18632,18624,0.30 ,57.19091,0.208012,0.35 ,1.01 ,,,
JNK1-nnp,18632,18624,0.35,48.74945,0.2275368,0.35 ,1.01 ,,,
JNK1-nnp,18632,18624,0.40 ,39.11899,0.2367408,0.35 ,1.01 ,,,
JNK1-nnp,18632,18624,0.45,28.87499,0.2418569,0.35 ,1.01 ,,,
JNK1-nnp,18632,18624,0.50 ,18.18434,0.2464936,0.35 ,1.01 ,,,
JNK1-nnp,18624,18632,0,0,0,0.35 ,1.01 ,,,
JNK1-nnp,18624,18632,0.05 ,16.63818,0.137449,0.35 ,1.01 ,,,
JNK1-nnp,18624,18632,0.10 ,29.37218,0.176257,0.35 ,1.01 ,,,
JNK1-nnp,18624,18632,0.15,40.78297,0.1866459,0.35 ,1.01 ,,,
JNK1-nnp,18624,18632,0.20 ,51.92849,0.1888907,0.35 ,1.01 ,,,
JNK1-nnp,18624,18632,0.25,63.01284,0.1896208,0.35 ,1.01 ,,,
JNK1-nnp,18624,18632,0.30 ,57.34752,0.212499,0.35 ,1.01 ,,,
JNK1-nnp,18624,18632,0.35,48.78571,0.2325864,0.35 ,1.01 ,,,
JNK1-nnp,18624,18632,0.40 ,39.05339,0.2413084,0.35 ,1.01 ,,,
JNK1-nnp,18624,18632,0.45,28.66216,0.2470573,0.35 ,1.01 ,,,
JNK1-nnp,18624,18632,0.50 ,17.76083,0.2524455,0.35 ,1.01 ,,,
JNK1-nnp,18626,18659,0,0,0,0.36 ,0.19 ,,,
JNK1-nnp,18626,18659,0.05 ,17.8362,0.07303132,0.36 ,0.19 ,,,
JNK1-nnp,18626,18659,0.10 ,32.44297,0.1359241,0.36 ,0.19 ,,,
JNK1-nnp,18626,18659,0.15,45.09992,0.1617856,0.36 ,0.19 ,,,
JNK1-nnp,18626,18659,0.20 ,56.57096,0.1744279,0.36 ,0.19 ,,,
JNK1-nnp,18626,18659,0.25,67.7394,0.1769645,0.36 ,0.19 ,,,
JNK1-nnp,18626,18659,0.30 ,63.20492,0.2031321,0.36 ,0.19 ,,,
JNK1-nnp,18626,18659,0.35,55.77196,0.2271395,0.36 ,0.19 ,,,
JNK1-nnp,18626,18659,0.40 ,46.75202,0.2405814,0.36 ,0.19 ,,,
JNK1-nnp,18626,18659,0.45,36.71264,0.2490881,0.36 ,0.19 ,,,
JNK1-nnp,18626,18659,0.50 ,25.97646,0.2556658,0.36 ,0.19 ,,,
JNK1-nnp,18659,18626,0,0,0,0.36 ,0.19 ,,,
JNK1-nnp,18659,18626,0.05 ,16.85184,0.114338,0.36 ,0.19 ,,,
JNK1-nnp,18659,18626,0.10 ,30.99617,0.1474208,0.36 ,0.19 ,,,
JNK1-nnp,18659,18626,0.15,43.81339,0.1664316,0.36 ,0.19 ,,,
JNK1-nnp,18659,18626,0.20 ,55.39611,0.1809459,0.36 ,0.19 ,,,
JNK1-nnp,18659,18626,0.25,66.57213,0.1841859,0.36 ,0.19 ,,,
JNK1-nnp,18659,18626,0.30 ,62.0226,0.2052776,0.36 ,0.19 ,,,
JNK1-nnp,18659,18626,0.35,54.59747,0.2303505,0.36 ,0.19 ,,,
JNK1-nnp,18659,18626,0.40 ,45.65495,0.2419979,0.36 ,0.19 ,,,
JNK1-nnp,18659,18626,0.45,35.80402,0.2499982,0.36 ,0.19 ,,,
JNK1-nnp,18659,18626,0.50 ,25.19179,0.2573038,0.36 ,0.19 ,,,
JNK1-nnp,18626,18630,0,0,0,0.35 ,0.87 ,,,
JNK1-nnp,18626,18630,0.05 ,17.08181,0.1017293,0.35 ,0.87 ,,,
JNK1-nnp,18626,18630,0.10 ,30.16841,0.158853,0.35 ,0.87 ,,,
JNK1-nnp,18626,18630,0.15,41.59282,0.1727005,0.35 ,0.87 ,,,
JNK1-nnp,18626,18630,0.20 ,52.72761,0.1750174,0.35 ,0.87 ,,,
JNK1-nnp,18626,18630,0.25,63.80717,0.1756653,0.35 ,0.87 ,,,
JNK1-nnp,18626,18630,0.30 ,57.9954,0.2022049,0.35 ,0.87 ,,,
JNK1-nnp,18626,18630,0.35,49.41053,0.2209848,0.35 ,0.87 ,,,
JNK1-nnp,18626,18630,0.40 ,39.79346,0.2294781,0.35 ,0.87 ,,,
JNK1-nnp,18626,18630,0.45,29.55446,0.2353408,0.35 ,0.87 ,,,
JNK1-nnp,18626,18630,0.50 ,18.82617,0.2408294,0.35 ,0.87 ,,,
JNK1-nnp,18630,18626,0,0,0,0.35 ,0.87 ,,,
JNK1-nnp,18630,18626,0.05 ,16.66777,0.1253299,0.35 ,0.87 ,,,
JNK1-nnp,18630,18626,0.10 ,29.672,0.1746862,0.35 ,0.87 ,,,
JNK1-nnp,18630,18626,0.15,41.04357,0.1879273,0.35 ,0.87 ,,,
JNK1-nnp,18630,18626,0.20 ,52.16561,0.1897328,0.35 ,0.87 ,,,
JNK1-nnp,18630,18626,0.25,63.23999,0.1903013,0.35 ,0.87 ,,,
JNK1-nnp,18630,18626,0.30 ,57.33502,0.2141154,0.35 ,0.87 ,,,
JNK1-nnp,18630,18626,0.35,48.74096,0.2324984,0.35 ,0.87 ,,,
JNK1-nnp,18630,18626,0.40 ,38.96573,0.2419284,0.35 ,0.87 ,,,
JNK1-nnp,18630,18626,0.45,28.56393,0.2471722,0.35 ,0.87 ,,,
JNK1-nnp,18630,18626,0.50 ,17.68985,0.251873,0.35 ,0.87 ,,,
JNK1-nnp,18631,18624,0.00 ,0,0,0.35 ,0.70 ,,,
JNK1-nnp,18631,18624,0.05,16.56235,0.1472653,0.35 ,0.70 ,,,
JNK1-nnp,18631,18624,0.10 ,29.51117,0.1790654,0.35 ,0.70 ,,,
JNK1-nnp,18631,18624,0.15 ,41.07147,0.192636,0.35 ,0.70 ,,,
JNK1-nnp,18631,18624,0.2,52.23965,0.1956851,0.35 ,0.70 ,,,
JNK1-nnp,18631,18624,0.25 ,63.32859,0.1965108,0.35 ,0.70 ,,,
JNK1-nnp,18631,18624,0.3,57.55063,0.2238129,0.35 ,0.70 ,,,
JNK1-nnp,18631,18624,0.35 ,49.00617,0.239509,0.35 ,0.70 ,,,
JNK1-nnp,18631,18624,0.4,39.41952,0.2479779,0.35 ,0.70 ,,,
JNK1-nnp,18631,18624,0.45 ,29.16731,0.2536957,0.35 ,0.70 ,,,
JNK1-nnp,18631,18624,0.5,18.46009,0.2582417,0.35 ,0.70 ,,,
JNK1-nnp,18624,18631,0.00 ,0,0,0.35 ,0.70 ,,,
JNK1-nnp,18624,18631,0.05,17.45233,0.08479778,0.35 ,0.70 ,,,
JNK1-nnp,18624,18631,0.10 ,30.82392,0.1461602,0.35 ,0.70 ,,,
JNK1-nnp,18624,18631,0.15 ,42.37186,0.1650661,0.35 ,0.70 ,,,
JNK1-nnp,18624,18631,0.2,53.51642,0.1681632,0.35 ,0.70 ,,,
JNK1-nnp,18624,18631,0.25 ,64.59616,0.1689157,0.35 ,0.70 ,,,
JNK1-nnp,18624,18631,0.3,58.6422,0.1978999,0.35 ,0.70 ,,,
JNK1-nnp,18624,18631,0.35 ,49.86808,0.2171027,0.35 ,0.70 ,,,
JNK1-nnp,18624,18631,0.4,40.03102,0.2259055,0.35 ,0.70 ,,,
JNK1-nnp,18624,18631,0.45 ,29.5797,0.2314044,0.35 ,0.70 ,,,
JNK1-nnp,18624,18631,0.5,18.67579,0.2365294,0.35 ,0.70 ,,,
JNK1-nnp,18626,18660,0.00 ,0,0,0.38 ,0.13 ,,,
JNK1-nnp,18626,18660,0.05,18.24709,0.05514799,0.38 ,0.13 ,,,
JNK1-nnp,18626,18660,0.10 ,33.69724,0.1392689,0.38 ,0.13 ,,,
JNK1-nnp,18626,18660,0.15 ,47.51433,0.1547612,0.38 ,0.13 ,,,
JNK1-nnp,18626,18660,0.2,60.4316,0.1694395,0.38 ,0.13 ,,,
JNK1-nnp,18626,18660,0.25 ,72.08127,0.1858245,0.38 ,0.13 ,,,
JNK1-nnp,18626,18660,0.3,68.73351,0.208284,0.38 ,0.13 ,,,
JNK1-nnp,18626,18660,0.35 ,62.48066,0.2368537,0.38 ,0.13 ,,,
JNK1-nnp,18626,18660,0.4,54.19964,0.2530013,0.38 ,0.13 ,,,
JNK1-nnp,18626,18660,0.45 ,44.52671,0.2641621,0.38 ,0.13 ,,,
JNK1-nnp,18626,18660,0.5,33.74785,0.2739326,0.38 ,0.13 ,,,
JNK1-nnp,18660,18626,0.00 ,0,0,0.38 ,0.13 ,,,
JNK1-nnp,18660,18626,0.05,18.04792,0.06146895,0.38 ,0.13 ,,,
JNK1-nnp,18660,18626,0.10 ,32.83749,0.1347713,0.38 ,0.13 ,,,
JNK1-nnp,18660,18626,0.15 ,46.12142,0.1497158,0.38 ,0.13 ,,,
JNK1-nnp,18660,18626,0.2,58.53443,0.1641686,0.38 ,0.13 ,,,
JNK1-nnp,18660,18626,0.25 ,70.06275,0.1761933,0.38 ,0.13 ,,,
JNK1-nnp,18660,18626,0.3,66.76234,0.1954149,0.38 ,0.13 ,,,
JNK1-nnp,18660,18626,0.35 ,60.9214,0.2248473,0.38 ,0.13 ,,,
JNK1-nnp,18660,18626,0.4,53.16436,0.2398745,0.38 ,0.13 ,,,
JNK1-nnp,18660,18626,0.45 ,44.04226,0.253014,0.38 ,0.13 ,,,
JNK1-nnp,18660,18626,0.5,33.78962,0.2632561,0.38 ,0.13 ,,,
JNK1-nnp,18626,18627,0.00 ,0,0,0.36 ,0.31 ,,,
JNK1-nnp,18626,18627,0.05,15.69387,0.1494082,0.36 ,0.31 ,,,
JNK1-nnp,18626,18627,0.10 ,28.32805,0.1792679,0.36 ,0.31 ,,,
JNK1-nnp,18626,18627,0.15 ,39.73094,0.1905067,0.36 ,0.31 ,,,
JNK1-nnp,18626,18627,0.2,50.85874,0.1925439,0.36 ,0.31 ,,,
JNK1-nnp,18626,18627,0.25 ,61.93357,0.1931315,0.36 ,0.31 ,,,
JNK1-nnp,18626,18627,0.3,56.17616,0.2147049,0.36 ,0.31 ,,,
JNK1-nnp,18626,18627,0.35 ,47.60857,0.2328372,0.36 ,0.31 ,,,
JNK1-nnp,18626,18627,0.4,37.92682,0.241443,0.36 ,0.31 ,,,
JNK1-nnp,18626,18627,0.45 ,27.61029,0.2469702,0.36 ,0.31 ,,,
JNK1-nnp,18626,18627,0.5,16.81665,0.2520394,0.36 ,0.31 ,,,
JNK1-nnp,18627,18626,0.00 ,0,0,0.36 ,0.31 ,,,
JNK1-nnp,18627,18626,0.05,16.00568,0.1541821,0.36 ,0.31 ,,,
JNK1-nnp,18627,18626,0.10 ,28.83141,0.1833187,0.36 ,0.31 ,,,
JNK1-nnp,18627,18626,0.15 ,40.31561,0.1953224,0.36 ,0.31 ,,,
JNK1-nnp,18627,18626,0.2,51.46407,0.1976786,0.36 ,0.31 ,,,
JNK1-nnp,18627,18626,0.25 ,62.54756,0.1983548,0.36 ,0.31 ,,,
JNK1-nnp,18627,18626,0.3,56.61257,0.2244178,0.36 ,0.31 ,,,
JNK1-nnp,18627,18626,0.35 ,47.89992,0.2414335,0.36 ,0.31 ,,,
JNK1-nnp,18627,18626,0.4,38.10148,0.2494766,0.36 ,0.31 ,,,
JNK1-nnp,18627,18626,0.45 ,27.71248,0.254337,0.36 ,0.31 ,,,
JNK1-nnp,18627,18626,0.5,16.8999,0.2585306,0.36 ,0.31 ,,,
JNK1-nnp,18626,18625,0.00 ,0,0,0.36 ,1.66 ,,,
JNK1-nnp,18626,18625,0.05,15.93637,0.1426022,0.36 ,1.66 ,,,
JNK1-nnp,18626,18625,0.10 ,28.68579,0.1772153,0.36 ,1.66 ,,,
JNK1-nnp,18626,18625,0.15,40.09973,0.1893778,0.36 ,1.66 ,,,
JNK1-nnp,18626,18625,0.2,51.23568,0.1915283,0.36 ,1.66 ,,,
JNK1-nnp,18626,18625,0.25,62.31553,0.1921749,0.36 ,1.66 ,,,
JNK1-nnp,18626,18625,0.30 ,56.41831,0.2200211,0.36 ,1.66 ,,,
JNK1-nnp,18626,18625,0.35,47.64398,0.2371338,0.36 ,1.66 ,,,
JNK1-nnp,18626,18625,0.40 ,37.88825,0.2446656,0.36 ,1.66 ,,,
JNK1-nnp,18626,18625,0.45,27.57278,0.2494233,0.36 ,1.66 ,,,
JNK1-nnp,18626,18625,0.50 ,16.82195,0.2539595,0.36 ,1.66 ,,,
JNK1-nnp,18625,18626,0,0,0,0.36 ,1.66 ,,,
JNK1-nnp,18625,18626,0.05 ,15.60241,0.162031,0.36 ,1.66 ,,,
JNK1-nnp,18625,18626,0.1,27.93973,0.191054,0.36 ,1.66 ,,,
JNK1-nnp,18625,18626,0.15 ,39.24248,0.1992264,0.36 ,1.66 ,,,
JNK1-nnp,18625,18626,0.2,50.35248,0.2007532,0.36 ,1.66 ,,,
JNK1-nnp,18625,18626,0.25 ,61.42112,0.2012521,0.36 ,1.66 ,,,
JNK1-nnp,18625,18626,0.30 ,55.47222,0.2213951,0.36 ,1.66 ,,,
JNK1-nnp,18625,18626,0.35,46.81187,0.2390228,0.36 ,1.66 ,,,
JNK1-nnp,18625,18626,0.40 ,37.04399,0.2474789,0.36 ,1.66 ,,,
JNK1-nnp,18625,18626,0.45,26.70438,0.2523184,0.36 ,1.66 ,,,
JNK1-nnp,18625,18626,0.50 ,15.93422,0.2566889,0.36 ,1.66 ,,,
JNK1-nnp,18635,18624,0,0,0,0.34 ,0.67 ,,,
JNK1-nnp,18635,18624,0.05 ,17.22944,0.0893822,0.34 ,0.67 ,,,
JNK1-nnp,18635,18624,0.1,30.82351,0.1524123,0.34 ,0.67 ,,,
JNK1-nnp,18635,18624,0.15 ,42.46482,0.1712925,0.34 ,0.67 ,,,
JNK1-nnp,18635,18624,0.2,53.64401,0.1749896,0.34 ,0.67 ,,,
JNK1-nnp,18635,18624,0.25 ,64.73079,0.1760112,0.34 ,0.67 ,,,
JNK1-nnp,18635,18624,0.30 ,58.98681,0.2011095,0.34 ,0.67 ,,,
JNK1-nnp,18635,18624,0.35,50.4287,0.2204799,0.34 ,0.67 ,,,
JNK1-nnp,18635,18624,0.40 ,40.75354,0.2295493,0.34 ,0.67 ,,,
JNK1-nnp,18635,18624,0.45,30.48695,0.2347675,0.34 ,0.67 ,,,
JNK1-nnp,18635,18624,0.50 ,19.7878,0.2395266,0.34 ,0.67 ,,,
JNK1-nnp,18624,18635,0,0,0,0.34 ,0.67 ,,,
JNK1-nnp,18624,18635,0.05 ,17.0934,0.109046,0.34 ,0.67 ,,,
JNK1-nnp,18624,18635,0.1,30.71737,0.1504938,0.34 ,0.67 ,,,
JNK1-nnp,18624,18635,0.15 ,42.58021,0.1737629,0.34 ,0.67 ,,,
JNK1-nnp,18624,18635,0.2,53.78132,0.1792496,0.34 ,0.67 ,,,
JNK1-nnp,18624,18635,0.25 ,64.87348,0.180334,0.34 ,0.67 ,,,
JNK1-nnp,18624,18635,0.30 ,59.03221,0.2105328,0.34 ,0.67 ,,,
JNK1-nnp,18624,18635,0.35,50.30428,0.2292454,0.34 ,0.67 ,,,
JNK1-nnp,18624,18635,0.40 ,40.50786,0.2376375,0.34 ,0.67 ,,,
JNK1-nnp,18624,18635,0.45,30.10178,0.2428944,0.34 ,0.67 ,,,
JNK1-nnp,18624,18635,0.50 ,19.2433,0.2477168,0.34 ,0.67 ,,,
TYK2-nnp,ejm47,ejm31,0.00 ,0,0,0.35 ,0.84 ,,,
TYK2-nnp,ejm47,ejm31,0.05,16.79308,0.09299117,0.35 ,0.84 ,,,
TYK2-nnp,ejm47,ejm31,0.10 ,30.49851,0.1546785,0.35 ,0.84 ,,,
TYK2-nnp,ejm47,ejm31,0.15,42.04137,0.1732763,0.35 ,0.84 ,,,
TYK2-nnp,ejm47,ejm31,0.20 ,53.18394,0.1756906,0.35 ,0.84 ,,,
TYK2-nnp,ejm47,ejm31,0.25 ,64.2636,0.1763949,0.35 ,0.84 ,,,
TYK2-nnp,ejm47,ejm31,0.3,58.28847,0.2062166,0.35 ,0.84 ,,,
TYK2-nnp,ejm47,ejm31,0.35 ,49.43977,0.2248946,0.35 ,0.84 ,,,
TYK2-nnp,ejm47,ejm31,0.4,39.66892,0.2320338,0.35 ,0.84 ,,,
TYK2-nnp,ejm47,ejm31,0.45 ,29.37488,0.2368333,0.35 ,0.84 ,,,
TYK2-nnp,ejm47,ejm31,0.5,18.68123,0.2411822,0.35 ,0.84 ,,,
TYK2-nnp,ejm31,ejm47,0.00 ,0,0,0.35 ,0.84 ,,,
TYK2-nnp,ejm31,ejm47,0.05,16.5561,0.1102309,0.35 ,0.84 ,,,
TYK2-nnp,ejm31,ejm47,0.10 ,30.18354,0.1512704,0.35 ,0.84 ,,,
TYK2-nnp,ejm31,ejm47,0.15,42.02594,0.1737564,0.35 ,0.84 ,,,
TYK2-nnp,ejm31,ejm47,0.20 ,53.2237,0.1787437,0.35 ,0.84 ,,,
TYK2-nnp,ejm31,ejm47,0.25 ,64.31509,0.1798151,0.35 ,0.84 ,,,
