protein,ligand1,ligand2,lambdai,Gi(kcal/mol),stddev(kcal/mol),stddev(kcal/mol),aue(kcal/mol),,,
JNK1-nnp,18625,18626,0.45,26.70438,0.2523184,0.36 ,1.66 ,,,
JNK1-nnp,18625,18626,0.50 ,15.93422,0.2566889,0.36 ,1.66 ,,,
TYK2-nnp,ejm47,ejm31,0.00 ,0,0,0.35 ,0.84 ,,,
TYK2-nnp,ejm47,ejm31,0.05,16.79308,0.09299117,0.35 ,0.84 ,,,
TYK2-nnp,ejm47,ejm31,0.10 ,30.49851,0.1546785,0.35 ,0.84 ,,,
TYK2-nnp,ejm47,ejm31,0.15,42.04137,0.1732763,0.35 ,0.84 ,,,
TYK2-nnp,ejm47,ejm31,0.20 ,53.18394,0.1756906,0.35 ,0.84 ,,,
TYK2-nnp,ejm47,ejm31,0.25 ,64.2636,0.1763949,0.35 ,0.84 ,,,
TYK2-nnp,ejm47,ejm31,0.3,58.28847,0.2062166,0.35 ,0.84 ,,,
TYK2-nnp,ejm47,ejm31,0.35 ,49.43977,0.2248946,0.35 ,0.84 ,,,
TYK2-nnp,ejm47,ejm31,0.4,39.66892,0.2320338,0.35 ,0.84 ,,,
TYK2-nnp,ejm47,ejm31,0.45 ,29.37488,0.2368333,0.35 ,0.84 ,,,
TYK2-nnp,ejm47,ejm31,0.5,18.68123,0.2411822,0.35 ,0.84 ,,,
TYK2-nnp,ejm31,ejm47,0.00 ,0,0,0.35 ,0.84 ,,,
TYK2-nnp,ejm31,ejm47,0.05,16.5561,0.1102309,0.35 ,0.84 ,,,
TYK2-nnp,ejm31,ejm47,0.10 ,30.18354,0.1512704,0.35 ,0.84 ,,,
TYK2-nnp,ejm31,ejm47,0.15,42.02594,0.1737564,0.35 ,0.84 ,,,
TYK2-nnp,ejm31,ejm47,0.20 ,53.2237,0.1787437,0.35 ,0.84 ,,,
TYK2-nnp,ejm31,ejm47,0.25 ,64.31509,0.1798151,0.35 ,0.84 ,,,
TYK2-nnp,ejm31,ejm47,0.3,58.44383,0.213698,0.35 ,0.84 ,,,
TYK2-nnp,ejm31,ejm47,0.35 ,49.51794,0.2320181,0.35 ,0.84 ,,,
TYK2-nnp,ejm31,ejm47,0.4,39.5371,0.2400449,0.35 ,0.84 ,,,
TYK2-nnp,ejm31,ejm47,0.45 ,28.97786,0.2449516,0.35 ,0.84 ,,,
TYK2-nnp,ejm31,ejm47,0.5,17.99956,0.249421,0.35 ,0.84 ,,,
TYK2-nnp,jmc23,jmc30,0.00 ,0,0,0.33 ,1.82 ,,,
TYK2-nnp,jmc23,jmc30,0.05,17.40901,0.1031713,0.33 ,1.82 ,,,
TYK2-nnp,jmc23,jmc30,0.10 ,30.22763,0.1595643,0.33 ,1.82 ,,,
TYK2-nnp,jmc23,jmc30,0.15,41.58618,0.1713697,0.33 ,1.82 ,,,
TYK2-nnp,jmc23,jmc30,0.20 ,52.70417,0.1736699,0.33 ,1.82 ,,,
TYK2-nnp,jmc23,jmc30,0.25 ,63.7712,0.1743131,0.33 ,1.82 ,,,
TYK2-nnp,jmc23,jmc30,0.3,57.53699,0.2008496,0.33 ,1.82 ,,,
TYK2-nnp,jmc23,jmc30,0.35 ,48.60046,0.2183724,0.33 ,1.82 ,,,
TYK2-nnp,jmc23,jmc30,0.4,38.71212,0.2260724,0.33 ,1.82 ,,,
TYK2-nnp,jmc23,jmc30,0.45 ,28.29845,0.2308785,0.33 ,1.82 ,,,
TYK2-nnp,jmc23,jmc30,0.5,17.48436,0.2353722,0.33 ,1.82 ,,,
TYK2-nnp,jmc30,jmc23,0.00 ,0,0,0.33 ,1.82 ,,,
TYK2-nnp,jmc30,jmc23,0.05,16.5017,0.1138342,0.33 ,1.82 ,,,
TYK2-nnp,jmc30,jmc23,0.10 ,29.19949,0.1689124,0.33 ,1.82 ,,,
TYK2-nnp,jmc30,jmc23,0.15,40.46983,0.1788503,0.33 ,1.82 ,,,
TYK2-nnp,jmc30,jmc23,0.20 ,51.566,0.1804338,0.33 ,1.82 ,,,
TYK2-nnp,jmc30,jmc23,0.25 ,62.62487,0.1809338,0.33 ,1.82 ,,,
TYK2-nnp,jmc30,jmc23,0.3,56.32438,0.2039175,0.33 ,1.82 ,,,
TYK2-nnp,jmc30,jmc23,0.35 ,47.43266,0.2204744,0.33 ,1.82 ,,,
TYK2-nnp,jmc30,jmc23,0.4,37.60123,0.2283404,0.33 ,1.82 ,,,
TYK2-nnp,jmc30,jmc23,0.45 ,27.21869,0.2336112,0.33 ,1.82 ,,,
TYK2-nnp,jmc30,jmc23,0.5,16.42356,0.2382276,0.33 ,1.82 ,,,
TYK2-nnp,ejm31,ejm45,0.00 ,0,0,0.34 ,0.50 ,,,
TYK2-nnp,ejm31,ejm45,0.05,17.24499,0.08810668,0.34 ,0.50 ,,,
TYK2-nnp,ejm31,ejm45,0.10 ,31.6259,0.1422291,0.34 ,0.50 ,,,
TYK2-nnp,ejm31,ejm45,0.15,43.60298,0.1726095,0.34 ,0.50 ,,,
TYK2-nnp,ejm31,ejm45,0.20 ,54.78209,0.1775305,0.34 ,0.50 ,,,
TYK2-nnp,ejm31,ejm45,0.25 ,65.86524,0.1784512,0.34 ,0.50 ,,,
TYK2-nnp,ejm31,ejm45,0.3,59.77609,0.2087802,0.34 ,0.50 ,,,
TYK2-nnp,ejm31,ejm45,0.35 ,50.82827,0.2265002,0.34 ,0.50 ,,,
TYK2-nnp,ejm31,ejm45,0.4,40.84023,0.234701,0.34 ,0.50 ,,,
TYK2-nnp,ejm31,ejm45,0.45 ,30.29114,0.239618,0.34 ,0.50 ,,,
TYK2-nnp,ejm31,ejm45,0.5,19.35956,0.2436769,0.34 ,0.50 ,,,
TYK2-nnp,ejm45,ejm31,0.00 ,0,0,0.34 ,0.50 ,,,
TYK2-nnp,ejm45,ejm31,0.05,16.91529,0.08906483,0.34 ,0.50 ,,,
TYK2-nnp,ejm45,ejm31,0.10 ,30.6648,0.1563547,0.34 ,0.50 ,,,
TYK2-nnp,ejm45,ejm31,0.15,42.24463,0.1758973,0.34 ,0.50 ,,,
TYK2-nnp,ejm45,ejm31,0.20 ,53.4019,0.1787722,0.34 ,0.50 ,,,
TYK2-nnp,ejm45,ejm31,0.25 ,64.48616,0.1795808,0.34 ,0.50 ,,,
TYK2-nnp,ejm45,ejm31,0.3,58.34076,0.2077292,0.34 ,0.50 ,,,
TYK2-nnp,ejm45,ejm31,0.35 ,49.54962,0.2254487,0.34 ,0.50 ,,,
TYK2-nnp,ejm45,ejm31,0.4,39.79391,0.2330646,0.34 ,0.50 ,,,
TYK2-nnp,ejm45,ejm31,0.45 ,29.51076,0.23776,0.34 ,0.50 ,,,
TYK2-nnp,ejm45,ejm31,0.5,18.83658,0.2420636,0.34 ,0.50 ,,,
TYK2-nnp,ejm43,ejm55,0.00 ,0,0,0.34 ,0.68 ,,,
TYK2-nnp,ejm43,ejm55,0.05,16.6528,0.1059451,0.34 ,0.68 ,,,
TYK2-nnp,ejm43,ejm55,0.10 ,30.43726,0.1500793,0.34 ,0.68 ,,,
TYK2-nnp,ejm43,ejm55,0.15,42.09322,0.173175,0.34 ,0.68 ,,,
TYK2-nnp,ejm43,ejm55,0.20 ,53.21168,0.175775,0.34 ,0.68 ,,,
TYK2-nnp,ejm43,ejm55,0.25 ,64.27657,0.1762854,0.34 ,0.68 ,,,
TYK2-nnp,ejm43,ejm55,0.3,58.0798,0.2032395,0.34 ,0.68 ,,,
TYK2-nnp,ejm43,ejm55,0.35 ,49.1271,0.2209338,0.34 ,0.68 ,,,
TYK2-nnp,ejm43,ejm55,0.4,39.23761,0.2283885,0.34 ,0.68 ,,,
TYK2-nnp,ejm43,ejm55,0.45 ,28.83216,0.2332696,0.34 ,0.68 ,,,
TYK2-nnp,ejm43,ejm55,0.5,18.0187,0.2379111,0.34 ,0.68 ,,,
TYK2-nnp,ejm55,ejm43,0.00 ,0,0,0.34 ,0.68 ,,,
TYK2-nnp,ejm55,ejm43,0.05,16.42543,0.1169332,0.34 ,0.68 ,,,
TYK2-nnp,ejm55,ejm43,0.10 ,29.61408,0.1631998,0.34 ,0.68 ,,,
TYK2-nnp,ejm55,ejm43,0.15,41.10925,0.1783702,0.34 ,0.68 ,,,
TYK2-nnp,ejm55,ejm43,0.20 ,52.26332,0.1808805,0.34 ,0.68 ,,,
TYK2-nnp,ejm55,ejm43,0.25 ,63.35122,0.1816483,0.34 ,0.68 ,,,
TYK2-nnp,ejm55,ejm43,0.3,57.63576,0.2097316,0.34 ,0.68 ,,,
TYK2-nnp,ejm55,ejm43,0.35 ,48.84733,0.2297333,0.34 ,0.68 ,,,
TYK2-nnp,ejm55,ejm43,0.4,38.9753,0.2375552,0.34 ,0.68 ,,,
TYK2-nnp,ejm55,ejm43,0.45 ,28.56882,0.2422241,0.34 ,0.68 ,,,
TYK2-nnp,ejm55,ejm43,0.5,17.74396,0.2467439,0.34 ,0.68 ,,,
TYK2-nnp,ejm45,ejm42,0.00 ,0,0,0.35 ,0.38 ,,,
TYK2-nnp,ejm45,ejm42,0.05,16.79051,0.09309927,0.35 ,0.38 ,,,
TYK2-nnp,ejm45,ejm42,0.10 ,30.06374,0.1672512,0.35 ,0.38 ,,,
TYK2-nnp,ejm45,ejm42,0.15,41.41783,0.1810764,0.35 ,0.38 ,,,
TYK2-nnp,ejm45,ejm42,0.20 ,52.52948,0.1827959,0.35 ,0.38 ,,,
TYK2-nnp,ejm45,ejm42,0.25 ,63.59597,0.1833144,0.35 ,0.38 ,,,
TYK2-nnp,ejm45,ejm42,0.3,57.3631,0.2085344,0.35 ,0.38 ,,,
TYK2-nnp,ejm45,ejm42,0.35 ,48.37968,0.2261366,0.35 ,0.38 ,,,
TYK2-nnp,ejm45,ejm42,0.4,38.52061,0.2326284,0.35 ,0.38 ,,,
TYK2-nnp,ejm45,ejm42,0.45 ,28.17982,0.2371465,0.35 ,0.38 ,,,
TYK2-nnp,ejm45,ejm42,0.5,17.45842,0.2412777,0.35 ,0.38 ,,,
TYK2-nnp,ejm42,ejm45,0.00 ,0,0,0.35 ,0.38 ,,,
TYK2-nnp,ejm42,ejm45,0.05,16.48641,0.1097064,0.35 ,0.38 ,,,
TYK2-nnp,ejm42,ejm45,0.10 ,30.03778,0.1605441,0.35 ,0.38 ,,,
TYK2-nnp,ejm42,ejm45,0.15,41.56162,0.1790528,0.35 ,0.38 ,,,
TYK2-nnp,ejm42,ejm45,0.20 ,52.71089,0.1813385,0.35 ,0.38 ,,,
TYK2-nnp,ejm42,ejm45,0.25 ,63.79463,0.1820952,0.35 ,0.38 ,,,
TYK2-nnp,ejm42,ejm45,0.3,57.42626,0.2153713,0.35 ,0.38 ,,,
TYK2-nnp,ejm42,ejm45,0.35 ,48.27241,0.2320755,0.35 ,0.38 ,,,
TYK2-nnp,ejm42,ejm45,0.4,38.24874,0.2385627,0.35 ,0.38 ,,,
TYK2-nnp,ejm42,ejm45,0.45 ,27.75098,0.2428225,0.35 ,0.38 ,,,
TYK2-nnp,ejm42,ejm45,0.5,16.8614,0.2471413,0.35 ,0.38 ,,,
TYK2-nnp,ejm31,ejm48,0.00 ,0,0,0.35 ,0.02 ,,,
TYK2-nnp,ejm31,ejm48,0.05,17.37776,0.08112923,0.35 ,0.02 ,,,
TYK2-nnp,ejm31,ejm48,0.10 ,32.10534,0.1296603,0.35 ,0.02 ,,,
TYK2-nnp,ejm31,ejm48,0.15,44.96593,0.1625059,0.35 ,0.02 ,,,
TYK2-nnp,ejm31,ejm48,0.20 ,56.34299,0.1769228,0.35 ,0.02 ,,,
TYK2-nnp,ejm31,ejm48,0.25 ,67.45398,0.1787078,0.35 ,0.02 ,,,
TYK2-nnp,ejm31,ejm48,0.3,61.87985,0.2115866,0.35 ,0.02 ,,,
TYK2-nnp,ejm31,ejm48,0.35 ,53.18745,0.2313844,0.35 ,0.02 ,,,
TYK2-nnp,ejm31,ejm48,0.4,43.34606,0.2400812,0.35 ,0.02 ,,,
TYK2-nnp,ejm31,ejm48,0.45 ,32.85165,0.2457988,0.35 ,0.02 ,,,
TYK2-nnp,ejm31,ejm48,0.5,21.90467,0.2503482,0.35 ,0.02 ,,,
TYK2-nnp,ejm48,ejm31,0.00 ,0,0,0.35 ,0.02 ,,,
TYK2-nnp,ejm48,ejm31,0.05,16.84171,0.09153623,0.35 ,0.02 ,,,
TYK2-nnp,ejm48,ejm31,0.10 ,31.56373,0.1272772,0.35 ,0.02 ,,,
TYK2-nnp,ejm48,ejm31,0.15,44.80896,0.1541148,0.35 ,0.02 ,,,
TYK2-nnp,ejm48,ejm31,0.20 ,56.44315,0.1744403,0.35 ,0.02 ,,,
TYK2-nnp,ejm48,ejm31,0.25 ,67.58537,0.1777682,0.35 ,0.02 ,,,
TYK2-nnp,ejm48,ejm31,0.3,61.82427,0.2148902,0.35 ,0.02 ,,,
TYK2-nnp,ejm48,ejm31,0.35 ,53.07604,0.2335003,0.35 ,0.02 ,,,
TYK2-nnp,ejm48,ejm31,0.4,43.33936,0.2406718,0.35 ,0.02 ,,,
TYK2-nnp,ejm48,ejm31,0.45 ,33.08623,0.2452627,0.35 ,0.02 ,,,
TYK2-nnp,ejm48,ejm31,0.5,22.4254,0.2496447,0.35 ,0.02 ,,,
TYK2-nnp,jmc23,jmc27,0,0,0,0.34 ,0.29 ,,,
TYK2-nnp,jmc23,jmc27,0.05 ,16.75274,0.1129128,0.34 ,0.29 ,,,
TYK2-nnp,jmc23,jmc27,0.1,29.4031,0.174764,0.34 ,0.29 ,,,
TYK2-nnp,jmc23,jmc27,0.15 ,40.61865,0.1833549,0.34 ,0.29 ,,,
TYK2-nnp,jmc23,jmc27,0.2,51.69774,0.1845505,0.34 ,0.29 ,,,
TYK2-nnp,jmc23,jmc27,0.25 ,62.74845,0.1849332,0.34 ,0.29 ,,,
TYK2-nnp,jmc23,jmc27,0.30 ,56.04023,0.2082955,0.34 ,0.29 ,,,
TYK2-nnp,jmc23,jmc27,0.35,46.76905,0.2235122,0.34 ,0.29 ,,,
TYK2-nnp,jmc23,jmc27,0.40 ,36.72616,0.2295429,0.34 ,0.29 ,,,
TYK2-nnp,jmc23,jmc27,0.45,26.23308,0.2338116,0.34 ,0.29 ,,,
TYK2-nnp,jmc23,jmc27,0.50 ,15.37937,0.2378324,0.34 ,0.29 ,,,
TYK2-nnp,jmc27,jmc23,0,0,0,0.34 ,0.29 ,,,
TYK2-nnp,jmc27,jmc23,0.05 ,16.46681,0.1121419,0.34 ,0.29 ,,,
TYK2-nnp,jmc27,jmc23,0.1,29.13711,0.1754746,0.34 ,0.29 ,,,
TYK2-nnp,jmc27,jmc23,0.15 ,40.34508,0.1842415,0.34 ,0.29 ,,,
TYK2-nnp,jmc27,jmc23,0.2,51.42594,0.1854085,0.34 ,0.29 ,,,
TYK2-nnp,jmc27,jmc23,0.25 ,62.47922,0.1858052,0.34 ,0.29 ,,,
TYK2-nnp,jmc27,jmc23,0.30 ,55.80884,0.2076693,0.34 ,0.29 ,,,
TYK2-nnp,jmc27,jmc23,0.35,46.67268,0.2226572,0.34 ,0.29 ,,,
TYK2-nnp,jmc27,jmc23,0.40 ,36.71492,0.2290607,0.34 ,0.29 ,,,
TYK2-nnp,jmc27,jmc23,0.45,26.29156,0.2333393,0.34 ,0.29 ,,,
TYK2-nnp,jmc27,jmc23,0.50 ,15.50821,0.2375677,0.34 ,0.29 ,,,
TYK2-nnp,ejm42,ejm54,0,0,0,0.35 ,1.52 ,,,
TYK2-nnp,ejm42,ejm54,0.05 ,17.21383,0.09119911,0.35 ,1.52 ,,,
TYK2-nnp,ejm42,ejm54,0.1,30.53227,0.1872756,0.35 ,1.52 ,,,
TYK2-nnp,ejm42,ejm54,0.15 ,41.78903,0.1990773,0.35 ,1.52 ,,,
TYK2-nnp,ejm42,ejm54,0.2,52.87828,0.2002353,0.35 ,1.52 ,,,
TYK2-nnp,ejm42,ejm54,0.25 ,63.93527,0.2005984,0.35 ,1.52 ,,,
TYK2-nnp,ejm42,ejm54,0.30 ,57.57401,0.2234364,0.35 ,1.52 ,,,
TYK2-nnp,ejm42,ejm54,0.35,48.54706,0.2384973,0.35 ,1.52 ,,,
TYK2-nnp,ejm42,ejm54,0.40 ,38.60061,0.2452883,0.35 ,1.52 ,,,
TYK2-nnp,ejm42,ejm54,0.45,28.09596,0.2502015,0.35 ,1.52 ,,,
TYK2-nnp,ejm42,ejm54,0.50 ,17.16295,0.2546953,0.35 ,1.52 ,,,
TYK2-nnp,ejm54,ejm42,0,0,0,0.35 ,1.52 ,,,
TYK2-nnp,ejm54,ejm42,0.05 ,16.83778,0.1037548,0.35 ,1.52 ,,,
TYK2-nnp,ejm54,ejm42,0.1,29.95106,0.1761379,0.35 ,1.52 ,,,
TYK2-nnp,ejm54,ejm42,0.15 ,41.26553,0.1889241,0.35 ,1.52 ,,,
TYK2-nnp,ejm54,ejm42,0.2,52.37734,0.1905718,0.35 ,1.52 ,,,
TYK2-nnp,ejm54,ejm42,0.25 ,63.44611,0.1911126,0.35 ,1.52 ,,,
TYK2-nnp,ejm54,ejm42,0.30 ,57.26884,0.2129748,0.35 ,1.52 ,,,
TYK2-nnp,ejm54,ejm42,0.35,48.52756,0.2288667,0.35 ,1.52 ,,,
TYK2-nnp,ejm54,ejm42,0.40 ,38.82512,0.2364268,0.35 ,1.52 ,,,
TYK2-nnp,ejm54,ejm42,0.45,28.58783,0.2412036,0.35 ,1.52 ,,,
TYK2-nnp,ejm54,ejm42,0.50 ,17.93597,0.2457635,0.35 ,1.52 ,,,
TYK2-nnp,ejm31,ejm43,0,0,0,0.34 ,1.32 ,,,
TYK2-nnp,ejm31,ejm43,0.05 ,16.39568,0.1052945,0.34 ,1.32 ,,,
TYK2-nnp,ejm31,ejm43,0.1,29.74607,0.1545289,0.34 ,1.32 ,,,
TYK2-nnp,ejm31,ejm43,0.15 ,41.26959,0.1725035,0.34 ,1.32 ,,,
TYK2-nnp,ejm31,ejm43,0.2,52.40683,0.1750766,0.34 ,1.32 ,,,
TYK2-nnp,ejm31,ejm43,0.25 ,63.48439,0.175742,0.34 ,1.32 ,,,
TYK2-nnp,ejm31,ejm43,0.30 ,57.53667,0.2022891,0.34 ,1.32 ,,,
TYK2-nnp,ejm31,ejm43,0.35,48.71041,0.222069,0.34 ,1.32 ,,,
TYK2-nnp,ejm31,ejm43,0.40 ,38.83502,0.2302027,0.34 ,1.32 ,,,
TYK2-nnp,ejm31,ejm43,0.45,28.35212,0.2358354,0.34 ,1.32 ,,,
TYK2-nnp,ejm31,ejm43,0.50 ,17.419,0.2405699,0.34 ,1.32 ,,,
TYK2-nnp,ejm43,ejm31,0,0,0,0.34 ,1.32 ,,,
TYK2-nnp,ejm43,ejm31,0.05 ,16.40218,0.1004362,0.34 ,1.32 ,,,
TYK2-nnp,ejm43,ejm31,0.1,29.68888,0.1591426,0.34 ,1.32 ,,,
TYK2-nnp,ejm43,ejm31,0.15 ,41.08339,0.173988,0.34 ,1.32 ,,,
TYK2-nnp,ejm43,ejm31,0.2,52.19778,0.1757624,0.34 ,1.32 ,,,
TYK2-nnp,ejm43,ejm31,0.25 ,63.26695,0.1762671,0.34 ,1.32 ,,,
TYK2-nnp,ejm43,ejm31,0.30 ,57.23881,0.2018269,0.34 ,1.32 ,,,
TYK2-nnp,ejm43,ejm31,0.35,48.39491,0.2205552,0.34 ,1.32 ,,,
TYK2-nnp,ejm43,ejm31,0.40 ,38.56172,0.2284169,0.34 ,1.32 ,,,
TYK2-nnp,ejm43,ejm31,0.45,28.17128,0.2336039,0.34 ,1.32 ,,,
TYK2-nnp,ejm43,ejm31,0.50 ,17.37472,0.2382112,0.34 ,1.32 ,,,
TYK2-nnp,ejm47,ejm55,0,0,0,0.35 ,1.15 ,,,
TYK2-nnp,ejm47,ejm55,0.05 ,16.77458,0.1099388,0.35 ,1.15 ,,,
TYK2-nnp,ejm47,ejm55,0.1,30.37647,0.1596739,0.35 ,1.15 ,,,
TYK2-nnp,ejm47,ejm55,0.15 ,41.94826,0.1791864,0.35 ,1.15 ,,,
TYK2-nnp,ejm47,ejm55,0.2,53.09309,0.1817589,0.35 ,1.15 ,,,
TYK2-nnp,ejm47,ejm55,0.25 ,64.17294,0.1824796,0.35 ,1.15 ,,,
TYK2-nnp,ejm47,ejm55,0.30 ,58.15794,0.2083151,0.35 ,1.15 ,,,
TYK2-nnp,ejm47,ejm55,0.35,49.44974,0.2249873,0.35 ,1.15 ,,,
TYK2-nnp,ejm47,ejm55,0.40 ,39.78731,0.232731,0.35 ,1.15 ,,,
TYK2-nnp,ejm47,ejm55,0.45,29.58301,0.2377997,0.35 ,1.15 ,,,
TYK2-nnp,ejm47,ejm55,0.50 ,18.94818,0.2425327,0.35 ,1.15 ,,,
TYK2-nnp,ejm55,ejm47,0,0,0,0.35 ,1.15 ,,,
TYK2-nnp,ejm55,ejm47,0.05 ,16.7228,0.1053811,0.35 ,1.15 ,,,
TYK2-nnp,ejm55,ejm47,0.1,30.22025,0.1595254,0.35 ,1.15 ,,,
TYK2-nnp,ejm55,ejm47,0.15 ,41.78682,0.1774958,0.35 ,1.15 ,,,
TYK2-nnp,ejm55,ejm47,0.2,52.95226,0.1802249,0.35 ,1.15 ,,,
TYK2-nnp,ejm55,ejm47,0.25 ,64.04666,0.1810433,0.35 ,1.15 ,,,
TYK2-nnp,ejm55,ejm47,0.30 ,58.32027,0.2100516,0.35 ,1.15 ,,,
TYK2-nnp,ejm55,ejm47,0.35,49.49304,0.2297002,0.35 ,1.15 ,,,
TYK2-nnp,ejm55,ejm47,0.40 ,39.60276,0.2374933,0.35 ,1.15 ,,,
TYK2-nnp,ejm55,ejm47,0.45,29.16004,0.2423818,0.35 ,1.15 ,,,
TYK2-nnp,ejm55,ejm47,0.50 ,18.28634,0.2470199,0.35 ,1.15 ,,,
hif2a-nnp,30,42,0,0,0,0.32 ,0.53 ,,,
hif2a-nnp,30,42,0.05 ,14.55009,0.1243406,0.32 ,0.53 ,,,
hif2a-nnp,30,42,0.1,26.64189,0.1537073,0.32 ,0.53 ,,,
hif2a-nnp,30,42,0.15 ,37.9064,0.1613148,0.32 ,0.53 ,,,
hif2a-nnp,30,42,0.2,49.01213,0.1628605,0.32 ,0.53 ,,,
hif2a-nnp,30,42,0.25 ,60.07954,0.1634344,0.32 ,0.53 ,,,
hif2a-nnp,30,42,0.30 ,54.20655,0.1866991,0.32 ,0.53 ,,,
hif2a-nnp,30,42,0.35,45.76745,0.2051285,0.32 ,0.53 ,,,
hif2a-nnp,30,42,0.40 ,36.17584,0.2159725,0.32 ,0.53 ,,,
hif2a-nnp,30,42,0.45,25.84952,0.2229893,0.32 ,0.53 ,,,
hif2a-nnp,30,42,0.50 ,14.95432,0.2295701,0.32 ,0.53 ,,,
hif2a-nnp,42,30,0,0,0,0.32 ,0.53 ,,,
hif2a-nnp,42,30,0.05 ,14.50404,0.1165726,0.32 ,0.53 ,,,
hif2a-nnp,42,30,0.1,26.68157,0.1467846,0.32 ,0.53 ,,,
hif2a-nnp,42,30,0.15 ,37.99055,0.1561384,0.32 ,0.53 ,,,
hif2a-nnp,42,30,0.2,49.10786,0.1582423,0.32 ,0.53 ,,,
hif2a-nnp,42,30,0.25 ,60.17897,0.1589513,0.32 ,0.53 ,,,
hif2a-nnp,42,30,0.30 ,54.43916,0.1824956,0.32 ,0.53 ,,,
hif2a-nnp,42,30,0.35,46.102,0.2022977,0.32 ,0.53 ,,,
hif2a-nnp,42,30,0.40 ,36.71912,0.2122826,0.32 ,0.53 ,,,
hif2a-nnp,42,30,0.45,26.665,0.2190244,0.32 ,0.53 ,,,
hif2a-nnp,42,30,0.50 ,16.05809,0.2253424,0.32 ,0.53 ,,,
hif2a-nnp,237,254,0,0,0,0.37 ,1.80 ,,,
hif2a-nnp,237,254,0.05 ,15.07709,0.129945,0.37 ,1.80 ,,,
hif2a-nnp,237,254,0.1,27.92636,0.1527282,0.37 ,1.80 ,,,
hif2a-nnp,237,254,0.15 ,39.71291,0.1672632,0.37 ,1.80 ,,,
hif2a-nnp,237,254,0.2,50.97827,0.1726903,0.37 ,1.80 ,,,
hif2a-nnp,237,254,0.25 ,62.10632,0.1742655,0.37 ,1.80 ,,,
hif2a-nnp,237,254,0.30 ,57.50425,0.1951673,0.37 ,1.80 ,,,
hif2a-nnp,237,254,0.35,50.11902,0.2186364,0.37 ,1.80 ,,,
hif2a-nnp,237,254,0.40 ,41.26547,0.2313217,0.37 ,1.80 ,,,
hif2a-nnp,237,254,0.45,31.47864,0.2399873,0.37 ,1.80 ,,,
hif2a-nnp,237,254,0.50 ,20.90533,0.2480671,0.37 ,1.80 ,,,
hif2a-nnp,254,237,0,0,0,0.37 ,1.80 ,,,
hif2a-nnp,254,237,0.05 ,15.40225,0.1783025,0.37 ,1.80 ,,,
hif2a-nnp,254,237,0.1,27.76427,0.2000824,0.37 ,1.80 ,,,
hif2a-nnp,254,237,0.15 ,39.22005,0.2079997,0.37 ,1.80 ,,,
hif2a-nnp,254,237,0.2,50.39917,0.2105697,0.37 ,1.80 ,,,
hif2a-nnp,254,237,0.25 ,61.50013,0.211448,0.37 ,1.80 ,,,
hif2a-nnp,254,237,0.30 ,56.40493,0.2280332,0.37 ,1.80 ,,,
hif2a-nnp,254,237,0.35,48.70261,0.2455816,0.37 ,1.80 ,,,
hif2a-nnp,254,237,0.40 ,39.73486,0.2556807,0.37 ,1.80 ,,,
hif2a-nnp,254,237,0.45,29.82752,0.2642134,0.37 ,1.80 ,,,
hif2a-nnp,254,237,0.50 ,19.1092,0.2713394,0.37 ,1.80 ,,,
hif2a-nnp,1,155,0,0,0,0.33 ,1.99 ,,,
hif2a-nnp,1,155,0.05 ,15.04906,0.153393,0.33 ,1.99 ,,,
hif2a-nnp,1,155,0.1,27.20828,0.1776293,0.33 ,1.99 ,,,
hif2a-nnp,1,155,0.15 ,38.50192,0.1849118,0.33 ,1.99 ,,,
hif2a-nnp,1,155,0.2,49.61096,0.1865721,0.33 ,1.99 ,,,
hif2a-nnp,1,155,0.25 ,60.67738,0.1871155,0.33 ,1.99 ,,,
hif2a-nnp,1,155,0.30 ,54.27465,0.2168317,0.33 ,1.99 ,,,
hif2a-nnp,1,155,0.35,45.18363,0.2319469,0.33 ,1.99 ,,,
hif2a-nnp,1,155,0.40 ,35.2577,0.2384987,0.33 ,1.99 ,,,
hif2a-nnp,1,155,0.45,24.81999,0.2430852,0.33 ,1.99 ,,,
hif2a-nnp,1,155,0.50 ,13.97003,0.247527,0.33 ,1.99 ,,,
hif2a-nnp,155,1,0,0,0,0.33 ,1.99 ,,,
hif2a-nnp,155,1,0.05 ,14.51497,0.1190263,0.33 ,1.99 ,,,
hif2a-nnp,155,1,0.1,26.48634,0.1504434,0.33 ,1.99 ,,,
hif2a-nnp,155,1,0.15 ,37.7025,0.1569995,0.33 ,1.99 ,,,
hif2a-nnp,155,1,0.2,48.79668,0.1582582,0.33 ,1.99 ,,,
hif2a-nnp,155,1,0.25 ,59.86164,0.1587381,0.33 ,1.99 ,,,
hif2a-nnp,155,1,0.30 ,53.35614,0.188065,0.33 ,1.99 ,,,
hif2a-nnp,155,1,0.35,44.179,0.2057202,0.33 ,1.99 ,,,
hif2a-nnp,155,1,0.40 ,34.15708,0.2128174,0.33 ,1.99 ,,,
hif2a-nnp,155,1,0.45,23.66721,0.2175861,0.33 ,1.99 ,,,
hif2a-nnp,155,1,0.50 ,12.80422,0.2221183,0.33 ,1.99 ,,,
hif2a-nnp,234,289,0,0,0,0.34 ,0.87 ,,,
hif2a-nnp,234,289,0.05 ,16.49057,0.1209666,0.34 ,0.87 ,,,
hif2a-nnp,234,289,0.1,29.25655,0.1586274,0.34 ,0.87 ,,,
